lat,lon,solar_ghi_raw,depth_m,distance_to_corridor_km,corr_score_raw,wind_ws100m,safety_index,valid_ocean_point,solar_norm,depth_score_raw,depth_norm,corridor_norm,wind_norm,safety_norm,H2_hub_score,Tier
-3.0,57.0,5.5,-4395.462710889058,1111.9492664455872,0.0620463764613552,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0607970480386473,0.0,0.7252747252747253,37.919237664069655,4
-3.0,58.0,5.5,-4649.0405463993975,1117.4743592953253,0.0611952382882571,7.276875569425521,0.75,True,0.0,1.0,1.0,0.059944776172918,0.0,0.7252747252747253,37.90219222675507,4
-3.0,59.0,5.5,-3237.46141426152,1133.8881138687332,0.0587349526028978,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0574812134547102,0.0,0.7252747252747253,37.85292097239091,4
-3.0,60.0,5.5,-4134.981900977606,1160.7286870253006,0.054923074536166,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0536642580712614,0.0,1.0,41.07328516142523,2
-3.0,61.0,5.5,-4823.828947520326,1197.2950352518328,0.050124889987065,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0488596824723428,0.0,1.0,40.97719364944686,2
-3.0,62.0,5.5,-4807.968025955608,1242.7289160552607,0.0447429096612774,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0434705334968237,0.0,1.0,40.86941066993648,2
-3.0,63.0,5.5,-4879.199737813315,1296.0981051731608,0.0391542908250455,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0378744707740494,0.0,1.0,40.75748941548099,2
-3.0,64.0,5.5,-4247.085180550485,1356.466272293197,0.0336694062373498,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0323822804709763,0.0,1.0,40.64764560941953,2
-3.0,65.0,5.5,-3419.214040904517,1356.466272293197,0.0336694062373498,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0323822804709763,0.0,1.0,40.64764560941953,2
-3.0,66.0,5.5,-4954.489892445589,1296.0981051731608,0.0391542908250455,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0378744707740494,0.0,1.0,40.75748941548099,2
-3.0,67.0,5.5,-3274.387271738204,1242.7289160552607,0.0447429096612774,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0434705334968237,0.0,1.0,40.86941066993648,2
-3.0,68.0,5.5,-4330.513403001692,1197.2950352518328,0.050124889987065,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0488596824723428,0.0,1.0,40.97719364944686,2
-3.0,69.0,5.5,-3738.358913635601,1160.7286870253006,0.054923074536166,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0536642580712614,0.0,1.0,41.07328516142523,2
-3.0,70.0,5.5,-3676.216463713339,1133.8881138687332,0.0587349526028978,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0574812134547102,0.0,1.0,41.14962426909421,2
-3.0,71.0,5.5,-4236.060351454485,1054.4530084234973,0.0716377921415829,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0704012392206935,0.0,1.0,41.40802478441387,2
-3.0,72.0,5.5,-3257.176185778815,949.6686452326152,0.093091573119996,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918835960451595,0.0,1.0,41.83767192090319,2
-3.0,73.0,5.5,-3512.604617296548,846.5079846405549,0.1204801871452432,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1193086909508059,0.0,1.0,42.38617381901612,2
-3.0,74.0,5.5,-3305.7523855571444,745.6452813263779,0.1550336322540504,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1539081602979054,0.0,1.0,43.078163205958106,2
-3.0,75.0,5.5,-3128.2565320673807,648.1542441820671,0.1978224019876082,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1967539234955955,0.0,1.0,43.93507846991192,2
-3.0,76.0,5.5,-3021.06379504952,555.8119416947138,0.2491924338626107,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2481923788398252,0.0,1.0,44.9638475767965,2
-3.0,77.0,5.5,-4070.88391449112,471.65228849900194,0.3075459656102439,7.276875569425521,0.875,True,0.0,1.0,1.0,0.3066236358863944,0.0,1.0,46.13247271772789,1
-3.0,78.0,5.5,-3776.908573209704,400.8626244736863,0.3670869414923078,7.276875569425521,0.875,True,0.0,1.0,1.0,0.366243918710314,0.0,1.0,47.32487837420628,1
-3.0,79.0,5.5,-3525.570223742427,351.613161963053,0.415184240230022,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4144052817267522,0.0,1.0,48.28810563453504,1
-3.0,80.0,5.5,-3188.25845037544,333.5847799336762,0.4343250987516106,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4335716353453113,0.0,1.0,48.67143270690623,1
-3.0,81.0,5.5,-4183.924765234194,351.613161963053,0.415184240230022,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4144052817267522,0.0,1.0,48.28810563453504,1
-3.0,82.0,5.5,-4521.998772168077,400.8626244736863,0.3670869414923078,7.276875569425521,0.875,True,0.0,1.0,1.0,0.366243918710314,0.0,1.0,47.32487837420628,1
-3.0,83.0,5.5,-4647.963794986043,471.65228849900194,0.3075459656102439,7.276875569425521,0.875,True,0.0,1.0,1.0,0.3066236358863944,0.0,1.0,46.13247271772789,1
-3.0,84.0,5.5,-3673.020890918733,555.8119416947138,0.2491924338626107,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2481923788398252,0.0,1.0,44.9638475767965,2
-3.0,85.0,5.5,-4626.615144227721,648.1542441820671,0.1978224019876082,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1967539234955955,0.0,1.0,43.93507846991192,2
-3.0,86.0,5.5,-3159.7414321004107,745.6452813263779,0.1550336322540504,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1539081602979054,0.0,1.0,43.078163205958106,2
-3.0,87.0,5.5,-3378.732678174133,846.5079846405549,0.1204801871452432,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1193086909508059,0.0,1.0,42.38617381901612,2
-3.0,88.0,5.5,-4915.10332714871,949.6686452326152,0.093091573119996,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918835960451595,0.0,1.0,41.83767192090319,2
-3.0,89.0,5.5,-3295.4429549548768,1054.4530084234973,0.0716377921415829,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0704012392206935,0.0,1.0,41.40802478441387,2
-3.0,90.0,5.5,-3965.6103516272183,1094.8950145578808,0.0647489667282487,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0635032380814259,0.0,1.0,41.270064761628525,2
-3.0,91.0,5.5,-3079.8431029842754,1054.7428870358674,0.0715858952891405,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0703492732430714,0.0,1.0,41.40698546486143,2
-3.0,92.0,5.5,-3585.0251076078875,1025.1003493534322,0.0770923771166193,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0758630895528568,0.0,1.0,41.51726179105714,2
-3.0,93.0,5.5,-4023.2407046121302,1006.896031905898,0.0806819755652667,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0794574692478851,0.0,1.0,41.5891493849577,2
-3.0,94.0,5.5,-4437.809197614133,1000.7543398010286,0.0819303445430707,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0807075010188239,0.0,1.0,41.61415002037648,2
-3.0,95.0,5.5,-4592.477104497768,1006.896031905898,0.0806819755652667,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0794574692478851,0.0,1.0,41.5891493849577,2
-3.0,96.0,5.5,-4032.316974866373,1025.1003493534322,0.0770923771166193,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0758630895528568,0.0,1.0,41.51726179105714,2
-3.0,97.0,5.5,-4697.3431132152,1054.7428870358674,0.0715858952891405,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0703492732430714,0.0,1.0,41.40698546486143,2
-3.0,98.0,5.5,-3074.378346145796,1094.8950145578808,0.0647489667282487,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0635032380814259,0.0,1.0,41.270064761628525,2
-3.0,99.0,5.5,-3093.013749020637,1144.451092320723,0.0572042129233883,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0559484348720595,0.0,1.0,41.1189686974412,2
-3.0,100.0,5.5,-4888.708112809944,1202.2487886819722,0.0495079522049716,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0482419229460961,0.0,1.0,40.964838458921925,2
-2.0,55.0,5.5,-3950.36489039001,1025.0708568913708,0.0770980614361908,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0758687814437855,0.0,0.7252747252747253,38.22067233217242,4
-2.0,56.0,5.5,-4877.945856038596,1006.8885261368248,0.0806834895301634,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0794589852293413,0.0,0.7252747252747253,38.292476407883534,4
-2.0,57.0,5.5,-3550.698492554686,1000.7543398010286,0.0819303445430707,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0807075010188239,0.0,0.7252747252747253,38.31744672367318,4
-2.0,58.0,5.5,-3382.212224974803,1006.8885261368248,0.0806834895301634,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0794589852293413,0.0,0.7252747252747253,38.292476407883534,4
-2.0,59.0,5.5,-3245.704989196485,1025.0708568913708,0.0770980614361908,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0758687814437855,0.0,0.7252747252747253,38.22067233217242,4
-2.0,60.0,5.5,-3387.486614396767,1054.6783847208053,0.0715974398598597,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0703608331908413,0.0,1.0,41.407216663816826,2
-2.0,61.0,5.5,-3386.36185347476,1094.784527228349,0.0647668540495973,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0635211492281944,0.0,1.0,41.27042298456389,2
-2.0,62.0,5.5,-3140.056864778064,1144.285890005823,0.0572278434738219,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0559720968977362,0.0,1.0,41.119441937954726,2
-2.0,63.0,5.5,-3690.398582483016,1202.022265807335,0.0495359968542925,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0482700049501184,0.0,1.0,40.965400099002366,2
-2.0,64.0,5.5,-4319.403695786203,1266.8682066435065,0.0421226146846845,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0408467483594084,0.0,1.0,40.816934967188175,2
-2.0,65.0,5.5,-3931.729437205425,1266.8682066435065,0.0421226146846845,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0408467483594084,0.0,1.0,40.816934967188175,2
-2.0,66.0,5.5,-3715.0042330795823,1202.022265807335,0.0495359968542925,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0482700049501184,0.0,1.0,40.965400099002366,2
-2.0,67.0,5.5,-4286.056404543926,1144.285890005823,0.0572278434738219,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0559720968977362,0.0,1.0,41.119441937954726,2
-2.0,68.0,5.5,-3655.719301592909,1094.784527228349,0.0647668540495973,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0635211492281944,0.0,1.0,41.27042298456389,2
-2.0,69.0,5.5,-3077.8205173101574,1054.6783847208053,0.0715974398598597,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0703608331908413,0.0,1.0,41.407216663816826,2
-2.0,70.0,5.5,-4874.553517496868,1025.0708568913708,0.0770980614361908,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0758687814437855,0.0,1.0,41.51737562887571,2
-2.0,71.0,5.5,-3402.6333976360693,1006.8885261368248,0.0806834895301634,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0794589852293413,0.0,1.0,41.58917970458683,2
-2.0,72.0,5.5,-4231.251352880845,916.7613395566872,0.1010738997605026,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998765549251511,0.0,1.0,41.99753109850303,2
-2.0,73.0,5.5,-4432.5338371029575,809.3591199811491,0.1322054932371895,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1310496148278941,0.0,1.0,42.62099229655789,2
-2.0,74.0,5.5,-4100.027383035091,703.1298137813004,0.1724195489062663,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1713172345128017,0.0,1.0,43.42634469025604,2
-2.0,75.0,5.5,-3831.702606049336,598.6981038097018,0.2238575740416,7.276875569425521,0.875,True,0.0,1.0,1.0,0.222823773682515,0.0,1.0,44.4564754736503,2
-2.0,76.0,5.5,-3211.980843763433,497.1980008482959,0.2885188081915255,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2875711348174465,0.0,1.0,45.75142269634893,2
-2.0,77.0,5.5,-3585.286767227023,400.8626244736863,0.3670869414923078,7.276875569425521,0.875,True,0.0,1.0,1.0,0.366243918710314,0.0,1.0,47.32487837420628,1
-2.0,78.0,5.5,-4085.2376333995935,314.4748051008686,0.4555786030921616,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4548534487689433,0.0,1.0,49.09706897537887,1
-2.0,79.0,5.5,-3565.8295862911746,248.6293148468125,0.537098761961055,7.276875569425521,0.875,True,0.0,1.0,1.0,0.536482190246766,0.0,1.0,50.72964380493532,1
-2.0,80.0,5.5,-3744.2288751776655,222.38985328911747,0.5735130238682982,7.276875569425521,0.875,True,0.0,1.0,1.0,0.5729449549490846,0.0,1.0,51.45889909898169,1
-2.0,81.0,5.5,-3996.2449845431647,248.6293148468125,0.537098761961055,7.276875569425521,0.875,True,0.0,1.0,1.0,0.536482190246766,0.0,1.0,50.72964380493532,1
-2.0,82.0,5.5,-3827.427671221088,314.4748051008686,0.4555786030921616,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4548534487689433,0.0,1.0,49.09706897537887,1
-2.0,83.0,5.5,-3560.4037351365278,400.8626244736863,0.3670869414923078,7.276875569425521,0.875,True,0.0,1.0,1.0,0.366243918710314,0.0,1.0,47.32487837420628,1
-2.0,84.0,5.5,-4571.934877372359,497.1980008482959,0.2885188081915255,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2875711348174465,0.0,1.0,45.75142269634893,2
-2.0,85.0,5.5,-4841.122683036378,598.6981038097018,0.2238575740416,7.276875569425521,0.875,True,0.0,1.0,1.0,0.222823773682515,0.0,1.0,44.4564754736503,2
-2.0,86.0,5.5,-3869.311514000335,703.1298137813004,0.1724195489062663,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1713172345128017,0.0,1.0,43.42634469025604,2
-2.0,87.0,5.5,-4950.828944512834,809.3591199811491,0.1322054932371895,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1310496148278941,0.0,1.0,42.62099229655789,2
-2.0,88.0,5.5,-4233.713796003704,916.7613395566872,0.1010738997605026,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998765549251511,0.0,1.0,41.99753109850303,2
-2.0,89.0,5.5,-4298.259235886702,1024.9678152753809,0.0771179247666182,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0758886712316226,0.0,1.0,41.51777342463245,2
-2.0,90.0,5.5,-3244.7718876782733,994.2743960872436,0.083268413598064,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0820473523449871,0.0,1.0,41.64094704689975,2
-2.0,91.0,5.5,-3353.7214050508906,949.8830950458776,0.0930416778200586,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918336342860551,0.0,1.0,41.83667268572111,2
-2.0,92.0,5.5,-3385.77991027732,916.8600651720786,0.1010489563814326,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998515783221863,0.0,1.0,41.99703156644373,2
-2.0,93.0,5.5,-3598.151660691677,896.4625248065689,0.1063354762745346,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051451397143497,0.0,1.0,42.102902794287,2
-2.0,94.0,5.5,-3998.474506695594,889.5594131564699,0.1081865169213727,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1069986458964057,0.0,1.0,42.13997291792811,2
-2.0,95.0,5.5,-4626.605358032103,896.4625248065689,0.1063354762745346,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051451397143497,0.0,1.0,42.102902794287,2
-2.0,96.0,5.5,-3748.0878618029496,916.8600651720786,0.1010489563814326,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998515783221863,0.0,1.0,41.99703156644373,2
-2.0,97.0,5.5,-4494.684715793735,949.8830950458776,0.0930416778200586,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918336342860551,0.0,1.0,41.83667268572111,2
-2.0,98.0,5.5,-4764.093701095901,994.2743960872436,0.083268413598064,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0820473523449871,0.0,1.0,41.64094704689975,2
-2.0,99.0,5.5,-4135.664094423895,1048.5911403914802,0.0726953505085143,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0714602062262755,0.0,1.0,41.42920412452551,2
-2.0,100.0,5.5,-3137.4125366036687,1111.3789887994403,0.0621348987029813,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0608856881894639,0.0,1.0,41.21771376378928,2
-1.0,55.0,5.5,-4542.858700962783,916.8189015191666,0.1010593557769388,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0998619915694013,0.0,0.7252747252747253,38.70053653468473,4
-1.0,56.0,5.5,-4707.765946262319,896.4520007127597,0.1063382740226581,7.276875569425521,0.75,True,0.0,1.0,1.0,0.1051479411889966,0.0,0.7252747252747253,38.80625552707664,4
-1.0,57.0,5.5,-3030.033131577204,889.5594131564699,0.1081865169213727,7.276875569425521,0.75,True,0.0,1.0,1.0,0.1069986458964057,0.0,0.7252747252747253,38.84326962122482,4
-1.0,58.0,5.5,-4430.867663702737,896.4520007127597,0.1063382740226581,7.276875569425521,0.75,True,0.0,1.0,1.0,0.1051479411889966,0.0,0.7252747252747253,38.80625552707664,4
-1.0,59.0,5.5,-3342.387473890676,916.8189015191666,0.1010593557769388,7.276875569425521,0.75,True,0.0,1.0,1.0,0.0998619915694013,0.0,0.7252747252747253,38.70053653468473,4
-1.0,60.0,5.5,-3908.9282007098736,949.7936832340984,0.0930624777071286,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918544618780026,0.0,1.0,41.83708923756006,2
-1.0,61.0,5.5,-3803.4657236420494,994.1225072517228,0.0833000384579556,7.276875569425521,0.875,True,0.0,1.0,1.0,0.082079019328322,0.0,1.0,41.641580386566446,2
-1.0,62.0,5.5,-3701.362443571617,1048.366049342396,0.0727362697023887,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0715011799233903,0.0,1.0,41.430023598467805,2
-1.0,63.0,5.5,-4760.145125850902,1111.0730752467837,0.0621824366478067,7.276875569425521,0.875,True,0.0,1.0,1.0,0.060933289453524,0.0,1.0,41.218665789070485,2
-1.0,64.0,5.5,-3940.819993343885,1180.896035786735,0.052222591546782,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0509601781128279,0.0,1.0,41.01920356225656,2
-1.0,65.0,5.5,-3653.5753559779055,1180.896035786735,0.052222591546782,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0509601781128279,0.0,1.0,41.01920356225656,2
-1.0,66.0,5.5,-3338.65794724674,1111.0730752467837,0.0621824366478067,7.276875569425521,0.875,True,0.0,1.0,1.0,0.060933289453524,0.0,1.0,41.218665789070485,2
-1.0,67.0,5.5,-4446.884300706644,1048.366049342396,0.0727362697023887,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0715011799233903,0.0,1.0,41.430023598467805,2
-1.0,68.0,5.5,-4443.003679955954,994.1225072517228,0.0833000384579556,7.276875569425521,0.875,True,0.0,1.0,1.0,0.082079019328322,0.0,1.0,41.641580386566446,2
-1.0,69.0,5.5,-3036.7484970844826,949.7936832340984,0.0930624777071286,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0918544618780026,0.0,1.0,41.83708923756006,2
-1.0,70.0,5.5,-3426.45971804273,916.8189015191666,0.1010593557769388,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0998619915694013,0.0,1.0,41.99723983138803,2
-1.0,71.0,5.5,-3979.310203318621,896.4520007127597,0.1063382740226581,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051479411889966,0.0,1.0,42.102958823779936,2
-1.0,72.0,5.5,-3543.283487272247,889.5594131564699,0.1081865169213727,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1069986458964057,0.0,1.0,42.13997291792811,2
-1.0,73.0,5.5,-4895.924928067399,786.2277058264274,0.1400761235411391,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1389307285948814,0.0,1.0,42.778614571897634,2
-1.0,74.0,5.5,-3658.122199157184,676.3388963495987,0.1843632577171476,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1832768520152382,0.0,1.0,43.66553704030477,2
-1.0,75.0,5.5,-4508.716238479707,566.9574070213938,0.2423448620253817,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2413356862252912,0.0,1.0,44.82671372450583,2
-1.0,76.0,5.5,-4531.8539462744175,458.4465124445644,0.317868888634827,7.276875569425521,0.875,True,0.0,1.0,1.0,0.3169603087604545,0.0,1.0,46.33920617520909,1
-1.0,77.0,5.5,-3514.631096799382,351.613161963053,0.415184240230022,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4144052817267522,0.0,1.0,48.28810563453504,1
-1.0,78.0,5.5,-3266.372551861182,248.6293148468125,0.537098761961055,7.276875569425521,0.875,True,0.0,1.0,1.0,0.536482190246766,0.0,1.0,50.72964380493532,1
-1.0,79.0,5.5,-4405.867799619436,157.24938127194395,0.6749454182844863,7.276875569425521,0.875,True,0.0,1.0,1.0,0.6745124545241497,0.0,1.0,53.490249090483,1
-1.0,80.0,5.5,-3330.902116080354,111.19492664455872,0.7573064266651235,7.276875569425521,0.875,True,0.0,1.0,1.0,0.7569831655021334,0.0,1.0,55.13966331004268,1
-1.0,81.0,5.5,-3407.3492109862127,157.24938127194395,0.6749454182844863,7.276875569425521,0.875,True,0.0,1.0,1.0,0.6745124545241497,0.0,1.0,53.490249090483,1
-1.0,82.0,5.5,-3182.5519654748305,248.6293148468125,0.537098761961055,7.276875569425521,0.875,True,0.0,1.0,1.0,0.536482190246766,0.0,1.0,50.72964380493532,1
-1.0,83.0,5.5,-4851.1882183204725,351.613161963053,0.415184240230022,7.276875569425521,0.875,True,0.0,1.0,1.0,0.4144052817267522,0.0,1.0,48.28810563453504,1
-1.0,84.0,5.5,-3024.685084903004,458.4465124445644,0.317868888634827,7.276875569425521,0.875,True,0.0,1.0,1.0,0.3169603087604545,0.0,1.0,46.33920617520909,1
-1.0,85.0,5.5,-4507.28338754898,566.9574070213938,0.2423448620253817,7.276875569425521,0.875,True,0.0,1.0,1.0,0.2413356862252912,0.0,1.0,44.82671372450583,2
-1.0,86.0,5.5,-3634.307745944669,676.3388963495987,0.1843632577171476,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1832768520152382,0.0,1.0,43.66553704030477,2
-1.0,87.0,5.5,-3309.397301169769,786.2277058264274,0.1400761235411391,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1389307285948814,0.0,1.0,42.778614571897634,2
-1.0,88.0,5.5,-3426.59688460296,896.4372847307887,0.1063421862749318,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1051518586522827,0.0,1.0,42.10303717304566,2
-1.0,89.0,5.5,-4092.604831667263,956.0253519996484,0.0916238765722566,7.276875569425521,0.875,True,0.0,1.0,1.0,0.090413944565996,0.0,1.0,41.80827889131992,2
-1.0,90.0,5.5,-4460.884722531663,896.1342639824005,0.1064227765188983,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1052325562402372,0.0,1.0,42.10465112480475,2
-1.0,91.0,5.5,-4690.166472150402,846.6282083178679,0.120443981158682,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1192724367388666,0.0,1.0,42.38544873477733,2
-1.0,92.0,5.5,-4429.859812107094,809.4150002303697,0.132187025337432,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1310311223294022,0.0,1.0,42.62062244658805,2
-1.0,93.0,5.5,-4742.044212287608,786.2420861749399,0.1400710877729728,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1389256861192104,0.0,1.0,42.77851372238421,2
-1.0,94.0,5.5,-3065.7580698098354,778.3644865119112,0.1428569903965864,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1417152994884762,0.0,1.0,42.834305989769526,2
-1.0,95.0,5.5,-4725.065468297575,786.2420861749399,0.1400710877729728,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1389256861192104,0.0,1.0,42.77851372238421,2
-1.0,96.0,5.5,-4429.945218271681,809.4150002303697,0.132187025337432,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1310311223294022,0.0,1.0,42.62062244658805,2
-1.0,97.0,5.5,-4626.542618636272,846.6282083178679,0.120443981158682,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1192724367388666,0.0,1.0,42.38544873477733,2
-1.0,98.0,5.5,-3976.867347053556,896.1342639824005,0.1064227765188983,7.276875569425521,0.875,True,0.0,1.0,1.0,0.1052325562402372,0.0,1.0,42.10465112480475,2
-1.0,99.0,5.5,-4655.612964355999,956.0253519996484,0.0916238765722566,7.276875569425521,0.875,True,0.0,1.0,1.0,0.090413944565996,0.0,1.0,41.80827889131992,2
-1.0,100.0,5.5,-4740.181351772235,1024.4817293287608,0.0772116965801833,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0759825679466636,0.0,1.0,41.51965135893328,2
0.0,55.0,5.5,-3758.728569039836,809.3591199811491,0.1322054932371895,7.276875569425521,0.47,True,0.0,1.0,1.0,0.1310496148278941,0.0,0.1098901098901098,31.939673615239204,3
0.0,56.0,5.5,-3095.841294460143,786.2277058264274,0.1400761235411391,7.276875569425521,0.47,True,0.0,1.0,1.0,0.1389307285948814,0.0,0.1098901098901098,32.097295890578955,3
0.0,57.0,5.5,-3598.4585226952163,778.3644865119112,0.1428569903965864,7.276875569425521,0.47,True,0.0,1.0,1.0,0.1417152994884762,0.0,0.1098901098901098,32.15298730845085,3
0.0,58.0,5.5,-4118.340286122743,786.2277058264274,0.1400761235411391,7.276875569425521,0.47,True,0.0,1.0,1.0,0.1389307285948814,0.0,0.1098901098901098,32.097295890578955,3
0.0,59.0,5.5,-3359.720048873678,809.3591199811491,0.1322054932371895,7.276875569425521,0.47,True,0.0,1.0,1.0,0.1310496148278941,0.0,0.1098901098901098,31.939673615239204,3
0.0,60.0,5.5,-4127.320192272882,846.5079846405549,0.1204801871452432,7.276875569425521,0.595,True,0.0,1.0,1.0,0.1193086909508059,0.0,0.3846153846153845,35.001558434400735,4
0.0,61.0,5.5,-3459.422556906658,895.9322962594907,0.1064765250016779,7.276875569425521,0.595,True,0.0,1.0,1.0,0.1052863763145172,0.0,0.3846153846153845,34.721112141674965,4
0.0,62.0,5.5,-4317.325649886421,955.7294672244544,0.0916916769208337,7.276875569425521,0.595,True,0.0,1.0,1.0,0.0904818352227721,0.0,0.3846153846153845,34.42502131984006,4
0.0,63.0,5.5,-4307.421926126264,1024.083999598976,0.0772885082297432,7.276875569425521,0.595,True,0.0,1.0,1.0,0.0760594819072276,0.0,0.3846153846153845,34.136574253529176,4
0.0,64.0,5.5,-3245.2353906659064,1099.4008302017085,0.0640236920717501,7.276875569425521,0.595,True,0.0,1.0,1.0,0.0627769973790377,0.0,0.3846153846153845,33.87092456296537,4
0.0,65.0,5.5,-4997.16407610828,1099.4008302017085,0.0640236920717501,7.276875569425521,0.595,True,0.0,1.0,1.0,0.0627769973790377,0.0,0.3846153846153845,33.87092456296537,4
0.0,66.0,5.5,-3592.8845417100924,1024.083999598976,0.0772885082297432,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0760594819072276,0.0,1.0,41.52118963814456,2
0.0,67.0,5.5,-3494.7646732697926,955.7294672244544,0.0916916769208337,7.276875569425521,0.875,True,0.0,1.0,1.0,0.0904818352227721,0.0,1.0,41.80963670445544,2
